,Gene Start,Gene Size,Strand,Gene Product,Accession
9267,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9268,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9269,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9270,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9271,1141406.0,416.0,+,hypothetical protein_122,1071.0
9272,1144020.0,497.0,-,hypothetical protein_103,1075.0
9273,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9274,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9275,1155228.0,212.0,-,hypothetical protein_49,1085.0
9276,1155643.0,242.0,-,hypothetical protein_99,1086.0
9277,1203366.0,818.0,-,hypothetical protein_88,1122.0
9278,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9279,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9280,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9281,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9282,1354091.0,785.0,-,hypothetical protein_46,1262.0
9283,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9284,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9285,1356843.0,620.0,+,hypothetical protein_64,1265.0
9286,1357962.0,689.0,+,hypothetical protein_43,1266.0
9287,77344.0,347.0,-,hypothetical protein_21,66.0
9288,80741.0,935.0,-,hypothetical protein_73,71.0
9289,709160.0,419.0,+,hypothetical protein_6,686.0
9290,710606.0,1181.0,+,hypothetical protein_5,688.0
9291,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9292,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9293,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9294,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9295,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9296,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9297,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9298,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9299,1141406.0,416.0,+,hypothetical protein_122,1071.0
9300,1144020.0,497.0,-,hypothetical protein_103,1075.0
9301,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9302,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9303,1155228.0,212.0,-,hypothetical protein_49,1085.0
9304,1155643.0,242.0,-,hypothetical protein_99,1086.0
9305,1203366.0,818.0,-,hypothetical protein_88,1122.0
9306,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9307,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9308,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9309,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9310,1354091.0,785.0,-,hypothetical protein_46,1262.0
9311,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9312,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9313,1356843.0,620.0,+,hypothetical protein_64,1265.0
9314,1357962.0,689.0,+,hypothetical protein_43,1266.0
9315,77344.0,347.0,-,hypothetical protein_21,66.0
9316,80741.0,935.0,-,hypothetical protein_73,71.0
9317,709160.0,419.0,+,hypothetical protein_6,686.0
9318,710606.0,1181.0,+,hypothetical protein_5,688.0
9319,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9320,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9321,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9322,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9323,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9324,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9325,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9326,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9327,1141406.0,416.0,+,hypothetical protein_122,1071.0
9328,1144020.0,497.0,-,hypothetical protein_103,1075.0
9329,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9330,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9331,1155228.0,212.0,-,hypothetical protein_49,1085.0
9332,1155643.0,242.0,-,hypothetical protein_99,1086.0
9333,1203366.0,818.0,-,hypothetical protein_88,1122.0
9334,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9335,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9336,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9337,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9338,1354091.0,785.0,-,hypothetical protein_46,1262.0
9339,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9340,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9341,1356843.0,620.0,+,hypothetical protein_64,1265.0
9342,1357962.0,689.0,+,hypothetical protein_43,1266.0
9343,77344.0,347.0,-,hypothetical protein_21,66.0
9344,80741.0,935.0,-,hypothetical protein_73,71.0
9345,709160.0,419.0,+,hypothetical protein_6,686.0
9346,710606.0,1181.0,+,hypothetical protein_5,688.0
9347,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9348,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9349,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9350,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9351,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9352,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9353,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9354,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9355,1141406.0,416.0,+,hypothetical protein_122,1071.0
9356,1144020.0,497.0,-,hypothetical protein_103,1075.0
9357,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9358,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9359,1155228.0,212.0,-,hypothetical protein_49,1085.0
9360,1155643.0,242.0,-,hypothetical protein_99,1086.0
9361,1203366.0,818.0,-,hypothetical protein_88,1122.0
9362,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9363,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9364,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9365,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9366,1354091.0,785.0,-,hypothetical protein_46,1262.0
9367,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9368,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9369,1356843.0,620.0,+,hypothetical protein_64,1265.0
9370,1357962.0,689.0,+,hypothetical protein_43,1266.0
9371,77344.0,347.0,-,hypothetical protein_21,66.0
9372,80741.0,935.0,-,hypothetical protein_73,71.0
9373,709160.0,419.0,+,hypothetical protein_6,686.0
9374,710606.0,1181.0,+,hypothetical protein_5,688.0
9375,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9376,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9377,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9378,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9379,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9380,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9381,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9382,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9383,1141406.0,416.0,+,hypothetical protein_122,1071.0
9384,1144020.0,497.0,-,hypothetical protein_103,1075.0
9385,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9386,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9387,1155228.0,212.0,-,hypothetical protein_49,1085.0
9388,1155643.0,242.0,-,hypothetical protein_99,1086.0
9389,1203366.0,818.0,-,hypothetical protein_88,1122.0
9390,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9391,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9392,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9393,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9394,1354091.0,785.0,-,hypothetical protein_46,1262.0
9395,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9396,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9397,1356843.0,620.0,+,hypothetical protein_64,1265.0
9398,1357962.0,689.0,+,hypothetical protein_43,1266.0
9399,77344.0,347.0,-,hypothetical protein_21,66.0
9400,80741.0,935.0,-,hypothetical protein_73,71.0
9401,709160.0,419.0,+,hypothetical protein_6,686.0
9402,710606.0,1181.0,+,hypothetical protein_5,688.0
9403,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9404,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9405,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9406,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9407,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9408,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9409,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9410,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9411,1141406.0,416.0,+,hypothetical protein_122,1071.0
9412,1144020.0,497.0,-,hypothetical protein_103,1075.0
9413,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9414,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9415,1155228.0,212.0,-,hypothetical protein_49,1085.0
9416,1155643.0,242.0,-,hypothetical protein_99,1086.0
9417,1203366.0,818.0,-,hypothetical protein_88,1122.0
9418,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9419,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9420,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9421,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9422,1354091.0,785.0,-,hypothetical protein_46,1262.0
9423,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9424,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9425,1356843.0,620.0,+,hypothetical protein_64,1265.0
9426,1357962.0,689.0,+,hypothetical protein_43,1266.0
9427,77344.0,347.0,-,hypothetical protein_21,66.0
9428,80741.0,935.0,-,hypothetical protein_73,71.0
9429,709160.0,419.0,+,hypothetical protein_6,686.0
9430,710606.0,1181.0,+,hypothetical protein_5,688.0
9431,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9432,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9433,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9434,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9435,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9436,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9437,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9438,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9439,1141406.0,416.0,+,hypothetical protein_122,1071.0
9440,1144020.0,497.0,-,hypothetical protein_103,1075.0
9441,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9442,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9443,1155228.0,212.0,-,hypothetical protein_49,1085.0
9444,1155643.0,242.0,-,hypothetical protein_99,1086.0
9445,1203366.0,818.0,-,hypothetical protein_88,1122.0
9446,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9447,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9448,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9449,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9450,1354091.0,785.0,-,hypothetical protein_46,1262.0
9451,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9452,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9453,1356843.0,620.0,+,hypothetical protein_64,1265.0
9454,1357962.0,689.0,+,hypothetical protein_43,1266.0
9455,77344.0,347.0,-,hypothetical protein_21,66.0
9456,80741.0,935.0,-,hypothetical protein_73,71.0
9457,709160.0,419.0,+,hypothetical protein_6,686.0
9458,710606.0,1181.0,+,hypothetical protein_5,688.0
9459,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9460,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9461,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9462,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9463,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9464,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9465,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9466,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9467,1141406.0,416.0,+,hypothetical protein_122,1071.0
9468,1144020.0,497.0,-,hypothetical protein_103,1075.0
9469,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9470,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9471,1155228.0,212.0,-,hypothetical protein_49,1085.0
9472,1155643.0,242.0,-,hypothetical protein_99,1086.0
9473,1203366.0,818.0,-,hypothetical protein_88,1122.0
9474,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9475,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9476,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9477,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9478,1354091.0,785.0,-,hypothetical protein_46,1262.0
9479,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9480,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9481,1356843.0,620.0,+,hypothetical protein_64,1265.0
9482,1357962.0,689.0,+,hypothetical protein_43,1266.0
9483,1726244.0,941.0,-,hypothetical protein_116,1604.0
9484,77344.0,347.0,-,hypothetical protein_21,66.0
9485,80741.0,935.0,-,hypothetical protein_73,71.0
9486,709160.0,419.0,+,hypothetical protein_6,686.0
9487,710606.0,1181.0,+,hypothetical protein_5,688.0
9488,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9489,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9490,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9491,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9492,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9493,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9494,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9495,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9496,1141406.0,416.0,+,hypothetical protein_122,1071.0
9497,1144020.0,497.0,-,hypothetical protein_103,1075.0
9498,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9499,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9500,1155228.0,212.0,-,hypothetical protein_49,1085.0
9501,1155643.0,242.0,-,hypothetical protein_99,1086.0
9502,1203366.0,818.0,-,hypothetical protein_88,1122.0
9503,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9504,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9505,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9506,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9507,1354091.0,785.0,-,hypothetical protein_46,1262.0
9508,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9509,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9510,1356843.0,620.0,+,hypothetical protein_64,1265.0
9511,1357962.0,689.0,+,hypothetical protein_43,1266.0
9512,1726244.0,941.0,-,hypothetical protein_116,1604.0
9513,1727182.0,1223.0,-,hypothetical protein_117,1605.0
9514,77344.0,347.0,-,hypothetical protein_21,66.0
9515,80741.0,935.0,-,hypothetical protein_73,71.0
9516,709160.0,419.0,+,hypothetical protein_6,686.0
9517,710606.0,1181.0,+,hypothetical protein_5,688.0
9518,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9519,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9520,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9521,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9522,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9523,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9524,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9525,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9526,1141406.0,416.0,+,hypothetical protein_122,1071.0
9527,1144020.0,497.0,-,hypothetical protein_103,1075.0
9528,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9529,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9530,1155228.0,212.0,-,hypothetical protein_49,1085.0
9531,1155643.0,242.0,-,hypothetical protein_99,1086.0
9532,1203366.0,818.0,-,hypothetical protein_88,1122.0
9533,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9534,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9535,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9536,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9537,1354091.0,785.0,-,hypothetical protein_46,1262.0
9538,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9539,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9540,1356843.0,620.0,+,hypothetical protein_64,1265.0
9541,1357962.0,689.0,+,hypothetical protein_43,1266.0
9542,1726244.0,941.0,-,hypothetical protein_116,1604.0
9543,1727182.0,1223.0,-,hypothetical protein_117,1605.0
9544,1729077.0,287.0,+,hypothetical protein_23,1606.0
9545,77344.0,347.0,-,hypothetical protein_21,66.0
9546,80741.0,935.0,-,hypothetical protein_73,71.0
9547,709160.0,419.0,+,hypothetical protein_6,686.0
9548,710606.0,1181.0,+,hypothetical protein_5,688.0
9549,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9550,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9551,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9552,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9553,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9554,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9555,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9556,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9557,1141406.0,416.0,+,hypothetical protein_122,1071.0
9558,1144020.0,497.0,-,hypothetical protein_103,1075.0
9559,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9560,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9561,1155228.0,212.0,-,hypothetical protein_49,1085.0
9562,1155643.0,242.0,-,hypothetical protein_99,1086.0
9563,1203366.0,818.0,-,hypothetical protein_88,1122.0
9564,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9565,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9566,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9567,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9568,1354091.0,785.0,-,hypothetical protein_46,1262.0
9569,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
9570,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
9571,1356843.0,620.0,+,hypothetical protein_64,1265.0
9572,1357962.0,689.0,+,hypothetical protein_43,1266.0
9573,1726244.0,941.0,-,hypothetical protein_116,1604.0
9574,1727182.0,1223.0,-,hypothetical protein_117,1605.0
9575,1729077.0,287.0,+,hypothetical protein_23,1606.0
9576,1730402.0,458.0,+,hypothetical protein_97,1609.0
9577,77344.0,347.0,-,hypothetical protein_21,66.0
9578,80741.0,935.0,-,hypothetical protein_73,71.0
9579,709160.0,419.0,+,hypothetical protein_6,686.0
9580,710606.0,1181.0,+,hypothetical protein_5,688.0
9581,1045274.0,887.0,+,putative metallo-hydrolase,999.0
9582,1046204.0,1664.0,+,hypothetical protein_77,1000.0
9583,1056891.0,1031.0,-,hypothetical protein_94,1007.0
9584,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
9585,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
9586,1112649.0,4463.0,-,hypothetical protein_92,1051.0
9587,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
9588,1134581.0,2150.0,+,hypothetical protein_123,1068.0
9589,1141406.0,416.0,+,hypothetical protein_122,1071.0
9590,1144020.0,497.0,-,hypothetical protein_103,1075.0
9591,1144514.0,1208.0,-,hypothetical protein_102,1076.0
9592,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
9593,1155228.0,212.0,-,hypothetical protein_49,1085.0
9594,1155643.0,242.0,-,hypothetical protein_99,1086.0
9595,1203366.0,818.0,-,hypothetical protein_88,1122.0
9596,1204455.0,3263.0,-,hypothetical protein_50,1123.0
9597,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
9598,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
9599,1351245.0,1589.0,+,hypothetical protein_47,1260.0
9600,1354091.0,785.0,-,hypothetical protein_46,1262.0
9601,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
